order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0009194,HORD002942,PRD0583,1.0,981.15,981.15
HITM0009195,HORD002943,PRD0666,1.0,108.17,108.17
HITM0009196,HORD002943,PRD0182,1.0,589.1,589.1
HITM0009197,HORD002943,PRD0755,1.0,683.65,683.65
HITM0009198,HORD002943,PRD0953,1.0,367.94,367.94
HITM0009199,HORD002944,PRD0970,2.0,71.64,143.28
HITM0009200,HORD002944,PRD0460,2.0,99.79,199.58
HITM0009201,HORD002945,PRD0572,1.0,483.42,483.42
HITM0009202,HORD002945,PRD0228,1.0,148.71,148.71
HITM0009203,HORD002945,PRD0060,1.0,97.23,97.23
HITM0009204,HORD002946,PRD0501,1.0,1207.42,1207.42
HITM0009205,HORD002946,PRD0109,1.0,516.32,516.32
HITM0009206,HORD002946,PRD0323,1.0,786.71,786.71
HITM0009207,HORD002946,PRD0964,1.0,1397.93,1397.93
HITM0009208,HORD002947,PRD0316,1.0,28.93,28.93
HITM0009209,HORD002947,PRD0510,1.0,71.92,71.92
HITM0009210,HORD002947,PRD0699,1.0,1495.41,1495.41
HITM0009211,HORD002947,PRD0499,1.0,1327.93,1327.93
HITM0009212,HORD002947,PRD0432,1.0,1225.0,1225.0
HITM0009213,HORD002948,PRD0065,2.0,729.67,1459.34
HITM0009214,HORD002948,PRD0737,1.0,1942.18,1942.18
HITM0009215,HORD002948,PRD0496,2.0,176.22,352.44
HITM0009216,HORD002949,PRD0868,1.0,869.51,869.51
HITM0009217,HORD002950,PRD0146,1.0,795.49,795.49
HITM0009218,HORD002950,PRD0916,1.0,265.34,265.34
HITM0009219,HORD002950,PRD0400,1.0,286.55,286.55
HITM0009220,HORD002950,PRD0198,2.0,155.28,310.56
HITM0009221,HORD002950,PRD0726,1.0,620.57,620.57
HITM0009222,HORD002951,PRD0445,2.0,1141.73,2283.46
HITM0009223,HORD002951,PRD0242,2.0,1257.76,2515.52
HITM0009224,HORD002952,PRD0057,1.0,1403.88,1403.88
HITM0009225,HORD002952,PRD0986,1.0,748.03,748.03
HITM0009226,HORD002952,PRD0170,1.0,71.95,71.95
HITM0009227,HORD002952,PRD0380,1.0,117.36,117.36
HITM0009228,HORD002953,PRD0480,1.0,37.46,37.46
HITM0009229,HORD002953,PRD0817,2.0,1746.37,3492.74
HITM0009230,HORD002954,PRD0025,1.0,403.1,403.1
HITM0009231,HORD002954,PRD0476,2.0,59.63,119.26
HITM0009232,HORD002954,PRD0896,1.0,502.67,502.67
HITM0009233,HORD002954,PRD0498,1.0,753.34,753.34
HITM0009234,HORD002955,PRD0272,2.0,721.72,1443.44
HITM0009235,HORD002955,PRD0004,1.0,466.88,466.88
HITM0009236,HORD002955,PRD0793,1.0,1185.37,1185.37
HITM0009237,HORD002956,PRD0844,1.0,1996.67,1996.67
HITM0009238,HORD002956,PRD0555,1.0,407.18,407.18
HITM0009239,HORD002956,PRD0804,1.0,1164.25,1164.25
HITM0009240,HORD002956,PRD0906,1.0,58.83,58.83
HITM0009241,HORD002956,PRD0879,2.0,746.36,1492.72
HITM0009242,HORD002957,PRD0568,1.0,272.51,272.51
HITM0009243,HORD002957,PRD0378,1.0,110.97,110.97
HITM0009244,HORD002957,PRD0010,1.0,15.97,15.97
HITM0009245,HORD002957,PRD0809,1.0,929.49,929.49
HITM0009246,HORD002958,PRD0728,1.0,188.05,188.05
HITM0009247,HORD002958,PRD0390,1.0,27.7,27.7
HITM0009248,HORD002958,PRD0247,1.0,968.98,968.98
HITM0009249,HORD002959,PRD0695,3.0,809.88,2429.64
HITM0009250,HORD002959,PRD0461,1.0,2080.96,2080.96
HITM0009251,HORD002959,PRD0842,1.0,1682.83,1682.83
HITM0009252,HORD002959,PRD0053,1.0,482.7,482.7
HITM0009253,HORD002960,PRD0555,1.0,407.18,407.18
HITM0009254,HORD002960,PRD0940,1.0,139.21,139.21
HITM0009255,HORD002961,PRD0204,1.0,1433.35,1433.35
HITM0009256,HORD002961,PRD0962,1.0,1519.3,1519.3
HITM0009257,HORD002961,PRD0348,1.0,1003.34,1003.34
HITM0009258,HORD002962,PRD0490,3.0,20.66,61.98
HITM0009259,HORD002963,PRD0205,1.0,1189.79,1189.79
HITM0009260,HORD002963,PRD0507,1.0,2300.74,2300.74
HITM0009261,HORD002963,PRD0290,1.0,61.51,61.51
HITM0009262,HORD002964,PRD0401,1.0,1541.92,1541.92
HITM0009263,HORD002964,PRD0713,1.0,1533.07,1533.07
HITM0009264,HORD002964,PRD0034,1.0,1865.66,1865.66
HITM0009265,HORD002964,PRD0056,1.0,318.87,318.87
HITM0009266,HORD002965,PRD0409,1.0,1192.0,1192.0
HITM0009267,HORD002965,PRD0633,1.0,809.48,809.48
HITM0009268,HORD002965,PRD0636,1.0,63.83,63.83
HITM0009269,HORD002966,PRD0610,1.0,21.93,21.93
HITM0009270,HORD002966,PRD0930,1.0,371.97,371.97
HITM0009271,HORD002966,PRD0035,1.0,410.43,410.43
HITM0009272,HORD002966,PRD0337,1.0,92.59,92.59
HITM0009273,HORD002966,PRD0300,1.0,30.76,30.76
HITM0009274,HORD002967,PRD0963,1.0,488.16,488.16
HITM0009275,HORD002967,PRD0047,1.0,1258.28,1258.28
HITM0009276,HORD002967,PRD0722,1.0,909.76,909.76
HITM0009277,HORD002967,PRD0356,1.0,302.84,302.84
HITM0009278,HORD002968,PRD0456,1.0,417.01,417.01
HITM0009279,HORD002968,PRD0987,3.0,925.55,2776.65
HITM0009280,HORD002968,PRD0078,2.0,166.61,333.22
HITM0009281,HORD002969,PRD0286,1.0,841.61,841.61
HITM0009282,HORD002970,PRD0448,1.0,67.35,67.35
HITM0009283,HORD002970,PRD0816,1.0,354.93,354.93
HITM0009284,HORD002970,PRD0421,1.0,2504.26,2504.26
HITM0009285,HORD002970,PRD0786,1.0,211.68,211.68
HITM0009286,HORD002971,PRD0980,1.0,334.19,334.19
HITM0009287,HORD002971,PRD0554,2.0,1619.69,3239.38
HITM0009288,HORD002972,PRD0047,1.0,1258.28,1258.28
HITM0009289,HORD002972,PRD0332,1.0,560.39,560.39
HITM0009290,HORD002972,PRD0367,2.0,1853.15,3706.3
HITM0009291,HORD002973,PRD0604,1.0,1327.89,1327.89
HITM0009292,HORD002973,PRD0610,1.0,21.93,21.93
HITM0009293,HORD002973,PRD0839,1.0,706.25,706.25
HITM0009294,HORD002974,PRD0260,1.0,73.31,73.31
HITM0009295,HORD002974,PRD0952,1.0,982.79,982.79
HITM0009296,HORD002974,PRD0647,2.0,1397.05,2794.1
HITM0009297,HORD002975,PRD0180,1.0,24.86,24.86
HITM0009298,HORD002975,PRD0257,1.0,2532.59,2532.59
HITM0009299,HORD002975,PRD0138,2.0,316.0,632.0
HITM0009300,HORD002975,PRD0194,1.0,1326.23,1326.23
HITM0009301,HORD002976,PRD0670,1.0,85.16,85.16
HITM0009302,HORD002976,PRD0898,2.0,236.36,472.72
HITM0009303,HORD002976,PRD0930,1.0,371.97,371.97
HITM0009304,HORD002976,PRD0211,1.0,2411.53,2411.53
HITM0009305,HORD002977,PRD0820,1.0,95.58,95.58
HITM0009306,HORD002978,PRD0270,1.0,145.44,145.44
HITM0009307,HORD002978,PRD0088,1.0,835.18,835.18
HITM0009308,HORD002979,PRD0106,2.0,217.23,434.46
HITM0009309,HORD002979,PRD0159,1.0,1165.58,1165.58
HITM0009310,HORD002979,PRD0069,1.0,850.31,850.31
HITM0009311,HORD002979,PRD0526,1.0,149.19,149.19
HITM0009312,HORD002979,PRD0305,1.0,662.05,662.05
HITM0009313,HORD002980,PRD0657,2.0,91.2,182.4
HITM0009314,HORD002980,PRD0217,1.0,2044.02,2044.02
HITM0009315,HORD002980,PRD0895,1.0,862.99,862.99
HITM0009316,HORD002980,PRD0478,1.0,111.87,111.87
HITM0009317,HORD002980,PRD0012,1.0,1367.99,1367.99
HITM0009318,HORD002981,PRD0055,1.0,1172.72,1172.72
HITM0009319,HORD002982,PRD0588,1.0,597.66,597.66
HITM0009320,HORD002982,PRD0006,1.0,813.94,813.94
HITM0009321,HORD002982,PRD0457,1.0,2260.61,2260.61
HITM0009322,HORD002983,PRD0669,1.0,1077.89,1077.89
HITM0009323,HORD002983,PRD0142,1.0,1815.54,1815.54
HITM0009324,HORD002983,PRD0939,1.0,1091.13,1091.13
HITM0009325,HORD002983,PRD0696,2.0,107.86,215.72
HITM0009326,HORD002984,PRD0753,1.0,497.57,497.57
HITM0009327,HORD002984,PRD0905,1.0,760.24,760.24
HITM0009328,HORD002984,PRD0311,3.0,1105.19,3315.57
HITM0009329,HORD002985,PRD0599,1.0,1206.34,1206.34
HITM0009330,HORD002985,PRD0645,1.0,886.19,886.19
HITM0009331,HORD002986,PRD0682,1.0,1121.22,1121.22
HITM0009332,HORD002986,PRD0918,2.0,342.99,685.98
HITM0009333,HORD002987,PRD0703,2.0,299.48,598.96
HITM0009334,HORD002987,PRD0892,1.0,324.59,324.59
HITM0009335,HORD002987,PRD0188,1.0,604.15,604.15
HITM0009336,HORD002987,PRD0648,1.0,210.67,210.67
HITM0009337,HORD002988,PRD0946,1.0,553.66,553.66
HITM0009338,HORD002988,PRD0727,1.0,1546.58,1546.58
HITM0009339,HORD002989,PRD0340,1.0,68.17,68.17
HITM0009340,HORD002989,PRD0767,1.0,122.05,122.05
HITM0009341,HORD002989,PRD0733,1.0,894.02,894.02
HITM0009342,HORD002990,PRD0978,2.0,710.35,1420.7
HITM0009343,HORD002991,PRD0443,1.0,667.38,667.38
HITM0009344,HORD002991,PRD0408,1.0,680.47,680.47
HITM0009345,HORD002992,PRD0918,1.0,342.99,342.99
HITM0009346,HORD002992,PRD0985,2.0,750.86,1501.72
HITM0009347,HORD002992,PRD0450,1.0,138.07,138.07
HITM0009348,HORD002993,PRD0355,1.0,535.15,535.15
HITM0009349,HORD002994,PRD0259,1.0,1302.81,1302.81
HITM0009350,HORD002994,PRD0450,1.0,138.07,138.07
HITM0009351,HORD002994,PRD0470,2.0,290.42,580.84
HITM0009352,HORD002994,PRD0280,1.0,34.27,34.27
HITM0009353,HORD002995,PRD0859,1.0,870.26,870.26
HITM0009354,HORD002995,PRD0312,1.0,845.47,845.47
HITM0009355,HORD002995,PRD0483,1.0,1343.25,1343.25
HITM0009356,HORD002996,PRD0349,1.0,986.72,986.72
HITM0009357,HORD002996,PRD0118,1.0,461.86,461.86
HITM0009358,HORD002996,PRD0195,2.0,337.11,674.22
HITM0009359,HORD002996,PRD0566,2.0,47.51,95.02
HITM0009360,HORD002997,PRD0334,1.0,2364.45,2364.45
HITM0009361,HORD002997,PRD0030,1.0,159.51,159.51
HITM0009362,HORD002998,PRD0020,1.0,153.47,153.47
HITM0009363,HORD002998,PRD0655,2.0,444.01,888.02
HITM0009364,HORD002998,PRD0952,1.0,982.79,982.79
HITM0009365,HORD002998,PRD0610,1.0,21.93,21.93
HITM0009366,HORD002998,PRD0680,1.0,46.75,46.75
HITM0009367,HORD002999,PRD0603,1.0,671.51,671.51
HITM0009368,HORD002999,PRD0819,3.0,647.95,1943.85
HITM0009369,HORD002999,PRD0050,1.0,202.62,202.62
HITM0009370,HORD003000,PRD0466,2.0,283.41,566.82
HITM0009371,HORD003000,PRD0668,2.0,658.68,1317.36
HITM0009372,HORD003000,PRD0822,1.0,1127.28,1127.28
HITM0009373,HORD003001,PRD0083,1.0,719.56,719.56
HITM0009374,HORD003001,PRD0155,1.0,237.13,237.13
HITM0009375,HORD003001,PRD0278,1.0,100.15,100.15
HITM0009376,HORD003001,PRD0927,1.0,867.79,867.79
HITM0009377,HORD003002,PRD0010,1.0,15.97,15.97
HITM0009378,HORD003002,PRD0476,2.0,59.63,119.26
HITM0009379,HORD003003,PRD0474,1.0,1023.76,1023.76
HITM0009380,HORD003003,PRD0225,1.0,213.62,213.62
HITM0009381,HORD003003,PRD0541,2.0,1837.92,3675.84
HITM0009382,HORD003004,PRD0956,1.0,301.52,301.52
HITM0009383,HORD003004,PRD0892,2.0,324.59,649.18
HITM0009384,HORD003004,PRD0282,1.0,1401.95,1401.95
HITM0009385,HORD003004,PRD0266,3.0,424.49,1273.47
HITM0009386,HORD003004,PRD0556,2.0,303.66,607.32
HITM0009387,HORD003005,PRD0699,1.0,1495.41,1495.41
HITM0009388,HORD003005,PRD0803,1.0,788.9,788.9
HITM0009389,HORD003005,PRD0522,1.0,942.08,942.08
HITM0009390,HORD003005,PRD0658,2.0,140.48,280.96
HITM0009391,HORD003006,PRD0576,1.0,136.9,136.9
HITM0009392,HORD003006,PRD0839,1.0,706.25,706.25
HITM0009393,HORD003006,PRD0630,2.0,59.46,118.92
HITM0009394,HORD003006,PRD0659,1.0,293.62,293.62
HITM0009395,HORD003007,PRD0185,1.0,575.43,575.43
HITM0009396,HORD003007,PRD0088,1.0,835.18,835.18
HITM0009397,HORD003007,PRD0327,1.0,783.26,783.26
HITM0009398,HORD003007,PRD0132,1.0,713.61,713.61
HITM0009399,HORD003007,PRD0375,1.0,302.41,302.41
HITM0009400,HORD003008,PRD0461,1.0,2080.96,2080.96
HITM0009401,HORD003008,PRD0906,1.0,58.83,58.83
HITM0009402,HORD003008,PRD0416,1.0,753.43,753.43
HITM0009403,HORD003008,PRD0794,1.0,3227.51,3227.51
HITM0009404,HORD003009,PRD0097,1.0,673.56,673.56
HITM0009405,HORD003009,PRD0387,2.0,2587.59,5175.18
HITM0009406,HORD003009,PRD0892,2.0,324.59,649.18
HITM0009407,HORD003009,PRD0015,1.0,184.83,184.83
HITM0009408,HORD003009,PRD0688,1.0,231.65,231.65
HITM0009409,HORD003010,PRD0124,1.0,2036.87,2036.87
HITM0009410,HORD003010,PRD0819,1.0,647.95,647.95
HITM0009411,HORD003011,PRD0458,1.0,721.39,721.39
HITM0009412,HORD003011,PRD0199,1.0,290.9,290.9
HITM0009413,HORD003011,PRD0237,1.0,2346.84,2346.84
HITM0009414,HORD003012,PRD0208,2.0,373.86,747.72
HITM0009415,HORD003012,PRD0051,1.0,1650.3,1650.3
HITM0009416,HORD003012,PRD0942,1.0,646.79,646.79
HITM0009417,HORD003012,PRD0046,1.0,690.5,690.5
HITM0009418,HORD003013,PRD0623,1.0,292.46,292.46
HITM0009419,HORD003013,PRD0120,2.0,319.18,638.36
HITM0009420,HORD003013,PRD0451,1.0,2097.21,2097.21
HITM0009421,HORD003013,PRD0577,1.0,941.97,941.97
HITM0009422,HORD003013,PRD0111,1.0,1802.88,1802.88
HITM0009423,HORD003014,PRD0305,1.0,662.05,662.05
HITM0009424,HORD003014,PRD0778,2.0,981.57,1963.14
HITM0009425,HORD003014,PRD0514,1.0,2353.19,2353.19
HITM0009426,HORD003014,PRD0968,1.0,607.18,607.18
HITM0009427,HORD003015,PRD0159,1.0,1165.58,1165.58
HITM0009428,HORD003015,PRD0330,1.0,184.25,184.25
HITM0009429,HORD003015,PRD0279,1.0,250.57,250.57
HITM0009430,HORD003015,PRD0579,3.0,878.27,2634.81
HITM0009431,HORD003016,PRD0838,1.0,1007.36,1007.36
HITM0009432,HORD003016,PRD0138,1.0,316.0,316.0
HITM0009433,HORD003016,PRD0691,2.0,1850.74,3701.48
HITM0009434,HORD003016,PRD0700,1.0,258.76,258.76
HITM0009435,HORD003017,PRD0158,1.0,464.07,464.07
HITM0009436,HORD003017,PRD0286,2.0,841.61,1683.22
HITM0009437,HORD003017,PRD0306,2.0,643.72,1287.44
HITM0009438,HORD003017,PRD0082,1.0,383.13,383.13
HITM0009439,HORD003018,PRD0290,1.0,61.51,61.51
HITM0009440,HORD003019,PRD0209,3.0,1090.92,3272.76
HITM0009441,HORD003019,PRD0340,2.0,68.17,136.34
HITM0009442,HORD003019,PRD0986,1.0,748.03,748.03
HITM0009443,HORD003019,PRD0583,1.0,981.15,981.15
HITM0009444,HORD003020,PRD0968,1.0,607.18,607.18
HITM0009445,HORD003020,PRD0292,1.0,324.37,324.37
HITM0009446,HORD003020,PRD0520,1.0,93.98,93.98
HITM0009447,HORD003021,PRD0338,2.0,950.04,1900.08
HITM0009448,HORD003021,PRD0816,1.0,354.93,354.93
HITM0009449,HORD003022,PRD0338,2.0,950.04,1900.08
HITM0009450,HORD003022,PRD0870,1.0,285.87,285.87
HITM0009451,HORD003022,PRD0943,1.0,940.81,940.81
HITM0009452,HORD003022,PRD0392,1.0,930.86,930.86
HITM0009453,HORD003023,PRD0546,1.0,426.68,426.68
HITM0009454,HORD003023,PRD0810,1.0,224.68,224.68
HITM0009455,HORD003023,PRD0018,2.0,112.62,225.24
HITM0009456,HORD003024,PRD0421,1.0,2504.26,2504.26
HITM0009457,HORD003024,PRD0670,1.0,85.16,85.16
HITM0009458,HORD003025,PRD0942,1.0,646.79,646.79
HITM0009459,HORD003025,PRD0679,1.0,1147.59,1147.59
HITM0009460,HORD003025,PRD0368,1.0,807.79,807.79
HITM0009461,HORD003025,PRD0535,2.0,976.79,1953.58
HITM0009462,HORD003026,PRD0201,2.0,2007.57,4015.14
HITM0009463,HORD003027,PRD0142,1.0,1815.54,1815.54
HITM0009464,HORD003027,PRD0791,2.0,1863.17,3726.34
HITM0009465,HORD003027,PRD0116,1.0,466.48,466.48
HITM0009466,HORD003027,PRD0840,1.0,148.97,148.97
HITM0009467,HORD003028,PRD0666,1.0,108.17,108.17
HITM0009468,HORD003028,PRD0083,2.0,719.56,1439.12
HITM0009469,HORD003028,PRD0593,1.0,1331.28,1331.28
HITM0009470,HORD003028,PRD0303,1.0,961.05,961.05
HITM0009471,HORD003028,PRD0004,1.0,466.88,466.88
HITM0009472,HORD003029,PRD0063,1.0,1124.17,1124.17
HITM0009473,HORD003029,PRD0850,2.0,308.86,617.72
HITM0009474,HORD003029,PRD0045,2.0,70.08,140.16
HITM0009475,HORD003029,PRD0906,1.0,58.83,58.83
HITM0009476,HORD003030,PRD0963,2.0,488.16,976.32
HITM0009477,HORD003031,PRD0073,1.0,1110.47,1110.47
HITM0009478,HORD003031,PRD0889,1.0,252.57,252.57
HITM0009479,HORD003031,PRD0136,1.0,107.5,107.5
HITM0009480,HORD003031,PRD0035,1.0,410.43,410.43
HITM0009481,HORD003032,PRD0130,1.0,128.78,128.78
HITM0009482,HORD003032,PRD0212,3.0,736.5,2209.5
HITM0009483,HORD003032,PRD0140,1.0,54.35,54.35
HITM0009484,HORD003032,PRD0523,1.0,1192.94,1192.94
HITM0009485,HORD003033,PRD0658,1.0,140.48,140.48
HITM0009486,HORD003033,PRD0430,1.0,214.75,214.75
HITM0009487,HORD003033,PRD0877,1.0,1300.22,1300.22
HITM0009488,HORD003033,PRD0274,1.0,2383.39,2383.39
HITM0009489,HORD003034,PRD0783,1.0,516.28,516.28
HITM0009490,HORD003034,PRD0201,1.0,2007.57,2007.57
HITM0009491,HORD003034,PRD0171,1.0,1187.41,1187.41
HITM0009492,HORD003034,PRD0481,2.0,1297.53,2595.06
HITM0009493,HORD003035,PRD0586,1.0,450.26,450.26
HITM0009494,HORD003035,PRD0917,1.0,1550.77,1550.77
HITM0009495,HORD003035,PRD0106,1.0,217.23,217.23
HITM0009496,HORD003036,PRD0651,2.0,929.1,1858.2
HITM0009497,HORD003036,PRD0478,1.0,111.87,111.87
HITM0009498,HORD003036,PRD0473,1.0,576.89,576.89
HITM0009499,HORD003037,PRD0108,1.0,186.84,186.84
HITM0009500,HORD003037,PRD0188,1.0,604.15,604.15
HITM0009501,HORD003038,PRD0439,1.0,1119.95,1119.95
HITM0009502,HORD003038,PRD0453,1.0,934.48,934.48
HITM0009503,HORD003038,PRD0723,1.0,1236.33,1236.33
HITM0009504,HORD003039,PRD0094,1.0,1376.89,1376.89
HITM0009505,HORD003039,PRD0360,1.0,14.71,14.71
HITM0009506,HORD003039,PRD0543,1.0,398.13,398.13
HITM0009507,HORD003040,PRD0127,2.0,1805.09,3610.18
HITM0009508,HORD003041,PRD0206,1.0,673.8,673.8
HITM0009509,HORD003041,PRD0198,1.0,155.28,155.28
HITM0009510,HORD003041,PRD0830,2.0,87.0,174.0
HITM0009511,HORD003042,PRD0858,3.0,251.31,753.93
HITM0009512,HORD003042,PRD0232,1.0,306.48,306.48
HITM0009513,HORD003042,PRD0363,1.0,1523.75,1523.75
HITM0009514,HORD003043,PRD0345,2.0,927.23,1854.46
HITM0009515,HORD003043,PRD0290,1.0,61.51,61.51
HITM0009516,HORD003043,PRD0425,2.0,514.7,1029.4
HITM0009517,HORD003043,PRD0160,1.0,263.81,263.81
HITM0009518,HORD003043,PRD0800,1.0,235.68,235.68
HITM0009519,HORD003044,PRD0458,1.0,721.39,721.39
HITM0009520,HORD003044,PRD0050,1.0,202.62,202.62
HITM0009521,HORD003045,PRD0967,2.0,571.48,1142.96
HITM0009522,HORD003045,PRD0986,2.0,748.03,1496.06
HITM0009523,HORD003045,PRD0842,1.0,1682.83,1682.83
HITM0009524,HORD003046,PRD0010,2.0,15.97,31.94
HITM0009525,HORD003046,PRD0550,2.0,184.97,369.94
HITM0009526,HORD003046,PRD0810,1.0,224.68,224.68
HITM0009527,HORD003046,PRD0658,1.0,140.48,140.48
HITM0009528,HORD003046,PRD0427,1.0,1807.66,1807.66
HITM0009529,HORD003047,PRD0217,1.0,2044.02,2044.02
HITM0009530,HORD003047,PRD0210,1.0,91.62,91.62
HITM0009531,HORD003047,PRD0053,2.0,482.7,965.4
HITM0009532,HORD003048,PRD0490,1.0,20.66,20.66
HITM0009533,HORD003049,PRD0486,1.0,825.47,825.47
HITM0009534,HORD003049,PRD0514,1.0,2353.19,2353.19
HITM0009535,HORD003050,PRD0753,1.0,497.57,497.57
HITM0009536,HORD003050,PRD0496,1.0,176.22,176.22
HITM0009537,HORD003050,PRD0271,1.0,1115.7,1115.7
HITM0009538,HORD003050,PRD0235,1.0,510.44,510.44
HITM0009539,HORD003051,PRD0659,1.0,293.62,293.62
HITM0009540,HORD003051,PRD0461,3.0,2080.96,6242.88
HITM0009541,HORD003051,PRD0670,2.0,85.16,170.32
HITM0009542,HORD003052,PRD0476,1.0,59.63,59.63
HITM0009543,HORD003052,PRD0634,1.0,405.16,405.16
HITM0009544,HORD003053,PRD0034,1.0,1865.66,1865.66
HITM0009545,HORD003053,PRD0356,1.0,302.84,302.84
HITM0009546,HORD003053,PRD0187,1.0,1290.47,1290.47
HITM0009547,HORD003054,PRD0185,1.0,575.43,575.43
HITM0009548,HORD003054,PRD0010,1.0,15.97,15.97
HITM0009549,HORD003054,PRD0759,1.0,943.47,943.47
HITM0009550,HORD003055,PRD0216,1.0,56.76,56.76
HITM0009551,HORD003055,PRD0661,1.0,1397.85,1397.85
HITM0009552,HORD003055,PRD0725,2.0,821.74,1643.48
HITM0009553,HORD003056,PRD0559,1.0,899.23,899.23
HITM0009554,HORD003056,PRD0076,1.0,588.36,588.36
HITM0009555,HORD003057,PRD0182,1.0,589.1,589.1
HITM0009556,HORD003057,PRD0417,1.0,318.04,318.04
HITM0009557,HORD003057,PRD0028,2.0,364.14,728.28
HITM0009558,HORD003058,PRD0587,2.0,103.55,207.1
HITM0009559,HORD003058,PRD0836,1.0,726.47,726.47
HITM0009560,HORD003058,PRD0353,1.0,526.39,526.39
HITM0009561,HORD003059,PRD0304,1.0,524.3,524.3
HITM0009562,HORD003059,PRD0994,1.0,1974.93,1974.93
HITM0009563,HORD003060,PRD0165,1.0,722.38,722.38
HITM0009564,HORD003060,PRD0426,2.0,284.68,569.36
HITM0009565,HORD003060,PRD0224,2.0,1301.36,2602.72
HITM0009566,HORD003060,PRD0733,1.0,894.02,894.02
HITM0009567,HORD003060,PRD0347,2.0,1107.53,2215.06
HITM0009568,HORD003061,PRD0824,1.0,1637.86,1637.86
HITM0009569,HORD003061,PRD0092,3.0,1623.69,4871.07
HITM0009570,HORD003062,PRD0176,1.0,796.11,796.11
HITM0009571,HORD003062,PRD0380,1.0,117.36,117.36
HITM0009572,HORD003062,PRD0140,2.0,54.35,108.7
HITM0009573,HORD003063,PRD0767,1.0,122.05,122.05
HITM0009574,HORD003063,PRD0252,1.0,1577.09,1577.09
HITM0009575,HORD003063,PRD0696,1.0,107.86,107.86
HITM0009576,HORD003064,PRD0360,1.0,14.71,14.71
HITM0009577,HORD003064,PRD0342,1.0,1733.12,1733.12
HITM0009578,HORD003064,PRD0216,1.0,56.76,56.76
HITM0009579,HORD003065,PRD0242,1.0,1257.76,1257.76
HITM0009580,HORD003065,PRD0364,1.0,1836.13,1836.13
HITM0009581,HORD003065,PRD0770,1.0,254.66,254.66
HITM0009582,HORD003066,PRD0609,1.0,138.47,138.47
HITM0009583,HORD003067,PRD0932,2.0,1316.49,2632.98
HITM0009584,HORD003067,PRD0646,1.0,98.45,98.45
HITM0009585,HORD003067,PRD0849,1.0,1011.98,1011.98
HITM0009586,HORD003067,PRD0382,2.0,453.52,907.04
HITM0009587,HORD003068,PRD0272,1.0,721.72,721.72
HITM0009588,HORD003068,PRD0096,1.0,329.23,329.23
HITM0009589,HORD003069,PRD0396,1.0,120.07,120.07
HITM0009590,HORD003069,PRD0883,1.0,1065.61,1065.61
HITM0009591,HORD003070,PRD0338,1.0,950.04,950.04
HITM0009592,HORD003070,PRD0672,1.0,527.46,527.46
HITM0009593,HORD003070,PRD0767,1.0,122.05,122.05
HITM0009594,HORD003070,PRD0750,2.0,203.37,406.74
HITM0009595,HORD003071,PRD0728,1.0,188.05,188.05
HITM0009596,HORD003071,PRD0556,1.0,303.66,303.66
HITM0009597,HORD003071,PRD0281,2.0,1660.11,3320.22
HITM0009598,HORD003072,PRD0018,2.0,112.62,225.24
HITM0009599,HORD003072,PRD0072,2.0,1390.27,2780.54
HITM0009600,HORD003072,PRD0218,2.0,838.07,1676.14
HITM0009601,HORD003072,PRD0965,1.0,271.51,271.51
HITM0009602,HORD003073,PRD0890,2.0,273.8,547.6
HITM0009603,HORD003073,PRD0540,1.0,255.66,255.66
HITM0009604,HORD003073,PRD0312,1.0,845.47,845.47
HITM0009605,HORD003073,PRD0568,1.0,272.51,272.51
HITM0009606,HORD003074,PRD0672,1.0,527.46,527.46
HITM0009607,HORD003074,PRD0948,1.0,889.57,889.57
HITM0009608,HORD003074,PRD0640,1.0,153.76,153.76
HITM0009609,HORD003075,PRD0537,2.0,2543.03,5086.06
HITM0009610,HORD003075,PRD0102,1.0,786.59,786.59
HITM0009611,HORD003075,PRD0480,1.0,37.46,37.46
HITM0009612,HORD003075,PRD0143,1.0,1501.79,1501.79
HITM0009613,HORD003076,PRD0960,1.0,103.86,103.86
HITM0009614,HORD003076,PRD0826,2.0,272.89,545.78
HITM0009615,HORD003077,PRD0590,2.0,268.79,537.58
HITM0009616,HORD003077,PRD0355,1.0,535.15,535.15
HITM0009617,HORD003078,PRD0603,1.0,671.51,671.51
HITM0009618,HORD003078,PRD0926,2.0,711.69,1423.38
HITM0009619,HORD003078,PRD0049,1.0,149.55,149.55
HITM0009620,HORD003078,PRD0588,2.0,597.66,1195.32
HITM0009621,HORD003078,PRD0153,1.0,926.23,926.23
HITM0009622,HORD003079,PRD0496,1.0,176.22,176.22
HITM0009623,HORD003079,PRD0393,1.0,307.2,307.2
HITM0009624,HORD003080,PRD0935,1.0,249.9,249.9
HITM0009625,HORD003080,PRD0624,1.0,4074.77,4074.77
HITM0009626,HORD003080,PRD0933,1.0,1263.06,1263.06
HITM0009627,HORD003081,PRD0664,1.0,2839.43,2839.43
HITM0009628,HORD003082,PRD0188,2.0,604.15,1208.3
HITM0009629,HORD003082,PRD0477,1.0,791.3,791.3
HITM0009630,HORD003082,PRD0698,1.0,1038.35,1038.35
HITM0009631,HORD003082,PRD0393,1.0,307.2,307.2
HITM0009632,HORD003083,PRD0172,1.0,1821.63,1821.63
HITM0009633,HORD003083,PRD0506,1.0,309.66,309.66
HITM0009634,HORD003083,PRD0366,1.0,496.46,496.46
HITM0009635,HORD003083,PRD0713,1.0,1533.07,1533.07
